,State,Transaction_Year,Quaters,Transaction_type,Transaction_count,Transaction_amount
3646,telangana,2023,1,Recharge & bill payments,86187673,102787343319
3647,telangana,2023,1,Financial Services,326874,458821191
3648,telangana,2023,1,Others,565916,560179944
3649,telangana,2023,2,Merchant payments,977182965,429169888297
3650,telangana,2023,2,Peer-to-peer payments,593322476,2155918289810
3651,telangana,2023,2,Recharge & bill payments,94107914,112036624317
3652,telangana,2023,2,Financial Services,354045,517795343
3653,telangana,2023,2,Others,463571,507337241
3654,telangana,2020,3,Peer-to-peer payments,116668399,437459188905
3655,telangana,2020,3,Merchant payments,86836471,49743225885
3656,telangana,2020,3,Recharge & bill payments,32352860,18378477087
3657,telangana,2020,3,Financial Services,195857,223377023
3658,telangana,2020,3,Others,318539,156875854
3659,telangana,2020,4,Peer-to-peer payments,160607487,591976601278
3660,telangana,2020,4,Merchant payments,143897953,81725950703
3661,telangana,2020,4,Recharge & bill payments,38174710,22006183348
3662,telangana,2020,4,Financial Services,230134,275357720
3663,telangana,2020,4,Others,733503,366346176
3664,telangana,2020,1,Peer-to-peer payments,95668911,327641798044
3665,telangana,2020,1,Merchant payments,76818285,31076431477
3666,telangana,2020,1,Recharge & bill payments,26324268,12324266104
3667,telangana,2020,1,Financial Services,88184,59500639
3668,telangana,2020,1,Others,509877,241784101
3669,telangana,2020,2,Peer-to-peer payments,76683293,279478553909
3670,telangana,2020,2,Merchant payments,44181999,26712043204
3671,telangana,2020,2,Recharge & bill payments,30885875,15106945863
3672,telangana,2020,2,Financial Services,116776,134169906
3673,telangana,2020,2,Others,187200,100126467
3674,telangana,2022,3,Merchant payments,880414292,447150646953
3675,telangana,2022,3,Peer-to-peer payments,626830752,2170173323588
3676,telangana,2022,3,Recharge & bill payments,119779835,87937210666
3677,telangana,2022,3,Financial Services,340458,442783619
3678,telangana,2022,3,Others,800064,621900924
3679,telangana,2022,4,Merchant payments,1002521735,491556008133
3680,telangana,2022,4,Peer-to-peer payments,694612831,2393380395296
3681,telangana,2022,4,Recharge & bill payments,121188131,92136759501
3682,telangana,2022,4,Financial Services,401838,498719426
3683,telangana,2022,4,Others,782297,680680558
3684,telangana,2022,1,Merchant payments,449186799,243841863780
3685,telangana,2022,1,Peer-to-peer payments,368048408,1375289566667
3686,telangana,2022,1,Recharge & bill payments,66352138,50470450179
3687,telangana,2022,1,Financial Services,284035,394283511
3688,telangana,2022,1,Others,2582005,642005688
3689,telangana,2022,2,Merchant payments,565370506,307468406704
3690,telangana,2022,2,Peer-to-peer payments,422056582,1580014085694
3691,telangana,2022,2,Recharge & bill payments,75099130,63136761649
3692,telangana,2022,2,Financial Services,245023,324857780
3693,telangana,2022,2,Others,611316,470432687
3694,telangana,2019,3,Peer-to-peer payments,59981113,180342868388
3695,telangana,2019,3,Merchant payments,44035953,14308557740
3696,telangana,2019,3,Recharge & bill payments,16437222,6793699069
3697,telangana,2019,3,Financial Services,183163,39617186
3698,telangana,2019,3,Others,857925,445278745
3699,telangana,2019,4,Peer-to-peer payments,82587060,249346680995
3700,telangana,2019,4,Merchant payments,59347809,21510626607
3701,telangana,2019,4,Recharge & bill payments,20797056,9561315124
3702,telangana,2019,4,Financial Services,137291,33453857
3703,telangana,2019,4,Others,703042,294688962
3704,telangana,2019,1,Peer-to-peer payments,40488967,87361237975
3705,telangana,2019,1,Merchant payments,12341901,4144368545
3706,telangana,2019,1,Recharge & bill payments,11525394,3619117615
3707,telangana,2019,1,Financial Services,463688,54547989
3708,telangana,2019,1,Others,470752,343989909
3709,telangana,2019,2,Peer-to-peer payments,46741594,141095702899
3710,telangana,2019,2,Merchant payments,25682382,8442740781
3711,telangana,2019,2,Recharge & bill payments,16225017,5603477828
3712,telangana,2019,2,Financial Services,252173,43627344
3713,telangana,2019,2,Others,709213,490894328
3714,telangana,2018,3,Peer-to-peer payments,11560952,29253505738
3715,telangana,2018,3,Recharge & bill payments,5328881,1568136060
3716,telangana,2018,3,Merchant payments,1770075,855534175
3717,telangana,2018,3,Financial Services,307312,52554123
3718,telangana,2018,3,Others,365483,300363110
3719,telangana,2018,4,Peer-to-peer payments,15571288,44541667501
3720,telangana,2018,4,Recharge & bill payments,7121135,2165870863
3721,telangana,2018,4,Merchant payments,5315161,2356841304
3722,telangana,2018,4,Financial Services,392423,64569231
3723,telangana,2018,4,Others,521147,380139546
3724,telangana,2018,1,Recharge & bill payments,4209319,831912767
3725,telangana,2018,1,Peer-to-peer payments,3307245,11748268950
3726,telangana,2018,1,Merchant payments,351474,282899066
3727,telangana,2018,1,Financial Services,262876,57011875
3728,telangana,2018,1,Others,391852,388111458
3729,telangana,2018,2,Peer-to-peer payments,4784079,20748520742
3730,telangana,2018,2,Recharge & bill payments,4686542,1274130053
3731,telangana,2018,2,Merchant payments,701082,551696487
3732,telangana,2018,2,Financial Services,277805,85498213
3733,telangana,2018,2,Others,315162,357356020
3734,punjab,2021,3,Peer-to-peer payments,17024782,66149902036
3735,punjab,2021,3,Merchant payments,16837685,14103740968
3736,punjab,2021,3,Recharge & bill payments,8465739,5540272095
3737,punjab,2021,3,Financial Services,43789,63576666
3738,punjab,2021,3,Others,161494,135069073
3739,punjab,2021,4,Merchant payments,22669743,20753662875
3740,punjab,2021,4,Peer-to-peer payments,20663881,83611403637
3741,punjab,2021,4,Recharge & bill payments,8765579,6107473171
3742,punjab,2021,4,Financial Services,58581,86356456
3743,punjab,2021,4,Others,201576,151230100
3744,punjab,2021,1,Peer-to-peer payments,10951083,46908632143
3745,punjab,2021,1,Merchant payments,9333364,7651004598
3746,punjab,2021,1,Recharge & bill payments,6332928,3980874403
3747,punjab,2021,1,Financial Services,43094,52009482
3748,punjab,2021,1,Others,110366,98366463
3749,punjab,2021,2,Peer-to-peer payments,13180933,55282486111
3750,punjab,2021,2,Merchant payments,11225598,9710508482
3751,punjab,2021,2,Recharge & bill payments,7591039,4370756868
3752,punjab,2021,2,Financial Services,46218,53309051
3753,punjab,2021,2,Others,127460,113998049
3754,punjab,2023,1,Merchant payments,50683710,37462999833
3755,punjab,2023,1,Peer-to-peer payments,33701280,126365345151
3756,punjab,2023,1,Recharge & bill payments,12305439,11478972029
3757,punjab,2023,1,Financial Services,70521,79209681
3758,punjab,2023,1,Others,149871,122150166
3759,punjab,2023,2,Merchant payments,64565961,41553118124
3760,punjab,2023,2,Peer-to-peer payments,39301140,140243650141
3761,punjab,2023,2,Recharge & bill payments,13207924,12183745216
3762,punjab,2023,2,Financial Services,76961,95312222
3763,punjab,2023,2,Others,138303,105749751
3764,punjab,2020,3,Peer-to-peer payments,7354451,32477438924
3765,punjab,2020,3,Recharge & bill payments,5478668,4066750820
3766,punjab,2020,3,Merchant payments,4261548,3490665357
3767,punjab,2020,3,Financial Services,32390,42060249
3768,punjab,2020,3,Others,82516,46176796
3769,punjab,2020,4,Peer-to-peer payments,9609405,43286909256
3770,punjab,2020,4,Merchant payments,7144295,6142380827
3771,punjab,2020,4,Recharge & bill payments,6072201,4201551869
3772,punjab,2020,4,Financial Services,38820,51677182
3773,punjab,2020,4,Others,133204,92887343
3774,punjab,2020,1,Peer-to-peer payments,6339183,26350005915
3775,punjab,2020,1,Recharge & bill payments,4935115,2767419472
3776,punjab,2020,1,Merchant payments,3838480,2196329615
3777,punjab,2020,1,Financial Services,17924,10987850
3778,punjab,2020,1,Others,87082,49442411
3779,punjab,2020,2,Recharge & bill payments,6064807,3089758241
3780,punjab,2020,2,Peer-to-peer payments,5639212,25074384847
3781,punjab,2020,2,Merchant payments,2290868,2058898904
3782,punjab,2020,2,Financial Services,23314,23704957
3783,punjab,2020,2,Others,63093,37907301
3784,punjab,2022,3,Merchant payments,43089589,32370885165
3785,punjab,2022,3,Peer-to-peer payments,29862592,107653378074
3786,punjab,2022,3,Recharge & bill payments,11017816,9119649328
3787,punjab,2022,3,Financial Services,57979,68249938
3788,punjab,2022,3,Others,149921,107280498
3789,punjab,2022,4,Merchant payments,48358802,38162493193
3790,punjab,2022,4,Peer-to-peer payments,32377106,120512767954
3791,punjab,2022,4,Recharge & bill payments,10895208,9248445985
3792,punjab,2022,4,Financial Services,62809,72160390
3793,punjab,2022,4,Others,141255,111559653
3794,punjab,2022,1,Merchant payments,25979197,23217511696
3795,punjab,2022,1,Peer-to-peer payments,22354946,88645204328
3796,punjab,2022,1,Recharge & bill payments,9188439,6317909908
3797,punjab,2022,1,Financial Services,57561,83933665
3798,punjab,2022,1,Others,178159,125418506
3799,punjab,2022,2,Merchant payments,35941880,28585688543
3800,punjab,2022,2,Peer-to-peer payments,25952349,100938068541
3801,punjab,2022,2,Recharge & bill payments,10161030,7652499714
3802,punjab,2022,2,Financial Services,50483,57234782
3803,punjab,2022,2,Others,167081,111934787
3804,punjab,2019,3,Peer-to-peer payments,4726946,19146726286
3805,punjab,2019,3,Recharge & bill payments,3455594,2481094964
3806,punjab,2019,3,Merchant payments,2374014,1183743251
3807,punjab,2019,3,Financial Services,32359,7912219
3808,punjab,2019,3,Others,117899,86338883
3809,punjab,2019,4,Peer-to-peer payments,6386367,25564144629
3810,punjab,2019,4,Recharge & bill payments,4068332,2622222199
3811,punjab,2019,4,Merchant payments,3122413,1741259163
3812,punjab,2019,4,Financial Services,22956,6382345
3813,punjab,2019,4,Others,98557,55793908
3814,punjab,2019,1,Peer-to-peer payments,4026294,12027441595
3815,punjab,2019,1,Recharge & bill payments,2304690,986004867
3816,punjab,2019,1,Merchant payments,711152,478382600
3817,punjab,2019,1,Financial Services,45621,6871295
3818,punjab,2019,1,Others,84380,75789641
3819,punjab,2019,2,Peer-to-peer payments,4140474,16258891447
3820,punjab,2019,2,Recharge & bill payments,2815047,1440058991
3821,punjab,2019,2,Merchant payments,1407963,815090878
3822,punjab,2019,2,Financial Services,37435,6876144
3823,punjab,2019,2,Others,108911,93875933
3824,punjab,2018,3,Peer-to-peer payments,1684209,6173898400
3825,punjab,2018,3,Recharge & bill payments,1381730,622737633
3826,punjab,2018,3,Merchant payments,274458,194883994
3827,punjab,2018,3,Financial Services,54285,9429174
3828,punjab,2018,3,Others,67426,64737840
3829,punjab,2018,4,Peer-to-peer payments,2269375,9404088424
3830,punjab,2018,4,Recharge & bill payments,1817964,825449591
3831,punjab,2018,4,Merchant payments,648096,455091549
3832,punjab,2018,4,Financial Services,62453,11832962
3833,punjab,2018,4,Others,89249,85520045
3834,punjab,2018,1,Recharge & bill payments,946338,196018621
3835,punjab,2018,1,Peer-to-peer payments,690684,2412434633
3836,punjab,2018,1,Merchant payments,87477,83873893
3837,punjab,2018,1,Financial Services,60688,11162488
3838,punjab,2018,1,Others,85246,77268587
3839,punjab,2018,2,Recharge & bill payments,1262450,395417027
3840,punjab,2018,2,Peer-to-peer payments,1017159,4036457553
3841,punjab,2018,2,Merchant payments,147667,159406610
3842,punjab,2018,2,Financial Services,82256,17719391
3843,punjab,2018,2,Others,71631,75671628
3844,kerala,2021,3,Merchant payments,25402350,17877677018
3845,kerala,2021,3,Peer-to-peer payments,23378091,78598482305
3846,kerala,2021,3,Recharge & bill payments,13979407,5008396079
3847,kerala,2021,3,Financial Services,85730,101460242
3848,kerala,2021,3,Others,182688,100146127
3849,kerala,2021,4,Merchant payments,38574904,24589454633
3850,kerala,2021,4,Peer-to-peer payments,29075528,92774490034
3851,kerala,2021,4,Recharge & bill payments,13781815,5689390023
3852,kerala,2021,4,Financial Services,108232,128238698
3853,kerala,2021,4,Others,283262,160563553
3854,kerala,2021,1,Peer-to-peer payments,16209203,55336812492
3855,kerala,2021,1,Merchant payments,16105923,10058436408
3856,kerala,2021,1,Recharge & bill payments,9837385,3732534739
3857,kerala,2021,1,Financial Services,68012,69655547
3858,kerala,2021,1,Others,95819,63530974
3859,kerala,2021,2,Peer-to-peer payments,17026648,58152644526
3860,kerala,2021,2,Merchant payments,16135060,11263178335
3861,kerala,2021,2,Recharge & bill payments,13809151,4645548909
3862,kerala,2021,2,Financial Services,88830,88370679
3863,kerala,2021,2,Others,131344,77063984
3864,kerala,2023,1,Merchant payments,84583249,44370168231
3865,kerala,2023,1,Peer-to-peer payments,46080274,138477919269
3866,kerala,2023,1,Recharge & bill payments,16629085,10446589963
3867,kerala,2023,1,Financial Services,160843,201389795
3868,kerala,2023,1,Others,168114,141022419
3869,kerala,2023,2,Merchant payments,90195971,49220348954
3870,kerala,2023,2,Peer-to-peer payments,48068911,146558117198
3871,kerala,2023,2,Recharge & bill payments,17613119,11702913951
3872,kerala,2023,2,Financial Services,162540,193012060
3873,kerala,2023,2,Others,130076,122278822
3874,kerala,2020,3,Peer-to-peer payments,8590587,33346812213
3875,kerala,2020,3,Recharge & bill payments,7932950,2688361345
3876,kerala,2020,3,Merchant payments,5065205,4016995193
3877,kerala,2020,3,Financial Services,94130,76828720
3878,kerala,2020,3,Others,75808,35153178
3879,kerala,2020,4,Peer-to-peer payments,12941135,45686395927
3880,kerala,2020,4,Merchant payments,10990709,7695667406
3881,kerala,2020,4,Recharge & bill payments,9167428,3238199947
3882,kerala,2020,4,Financial Services,73833,69202344
3883,kerala,2020,4,Others,115082,65791020
3884,kerala,2020,1,Peer-to-peer payments,6634439,22862907701
3885,kerala,2020,1,Recharge & bill payments,5507580,1716538277
3886,kerala,2020,1,Merchant payments,3485036,1810329140
3887,kerala,2020,1,Financial Services,38050,17160614
3888,kerala,2020,1,Others,68417,44149097
3889,kerala,2020,2,Recharge & bill payments,7709714,2452435028
3890,kerala,2020,2,Peer-to-peer payments,5603046,21309983654
3891,kerala,2020,2,Merchant payments,2888260,2075701451
3892,kerala,2020,2,Financial Services,40501,32921115
3893,kerala,2020,2,Others,46446,23037227
3894,kerala,2022,3,Merchant payments,64984061,37852759989
3895,kerala,2022,3,Peer-to-peer payments,38774832,116414003145
3896,kerala,2022,3,Recharge & bill payments,15289755,7709237374
3897,kerala,2022,3,Financial Services,146673,162861560
3898,kerala,2022,3,Others,167583,121557246
3899,kerala,2022,4,Merchant payments,74647115,40607857085
3900,kerala,2022,4,Peer-to-peer payments,42471676,124564727703
3901,kerala,2022,4,Recharge & bill payments,15520670,8075692517
3902,kerala,2022,4,Financial Services,164334,191307058
3903,kerala,2022,4,Others,156673,120224235
3904,kerala,2022,1,Merchant payments,47778743,28685388646
3905,kerala,2022,1,Peer-to-peer payments,33089518,104623270223
3906,kerala,2022,1,Recharge & bill payments,14042317,6373570715
3907,kerala,2022,1,Financial Services,134370,158926455
3908,kerala,2022,1,Others,236017,147786423
3909,kerala,2022,2,Merchant payments,55730158,34395023155
3910,kerala,2022,2,Peer-to-peer payments,35630060,112813716119
3911,kerala,2022,2,Recharge & bill payments,14701207,7230489227
3912,kerala,2022,2,Financial Services,110336,133436809
3913,kerala,2022,2,Others,193561,123664236
3914,kerala,2019,3,Peer-to-peer payments,4181954,14433990011
3915,kerala,2019,3,Recharge & bill payments,3431236,1051007778
3916,kerala,2019,3,Merchant payments,1497029,879510566
3917,kerala,2019,3,Financial Services,96130,8910528
3918,kerala,2019,3,Others,79747,56390837
3919,kerala,2019,4,Peer-to-peer payments,5859068,18537483865
3920,kerala,2019,4,Recharge & bill payments,4097032,1287955351
3921,kerala,2019,4,Merchant payments,2418428,1268704040
3922,kerala,2019,4,Financial Services,50728,10816332
3923,kerala,2019,4,Others,73381,46367047
3924,kerala,2019,1,Peer-to-peer payments,3601116,9314451112
3925,kerala,2019,1,Recharge & bill payments,2180915,498453895
3926,kerala,2019,1,Merchant payments,550707,371997848
3927,kerala,2019,1,Financial Services,77652,7808573
3928,kerala,2019,1,Others,58649,42319704
3929,kerala,2019,2,Peer-to-peer payments,3519528,11630623424
3930,kerala,2019,2,Recharge & bill payments,2711299,768892057
3931,kerala,2019,2,Merchant payments,937130,569545842
3932,kerala,2019,2,Financial Services,38869,5823291
3933,kerala,2019,2,Others,77000,56486944
3934,kerala,2018,3,Peer-to-peer payments,1425259,4823239268
3935,kerala,2018,3,Recharge & bill payments,1407588,296352497
3936,kerala,2018,3,Merchant payments,210974,160705488
3937,kerala,2018,3,Financial Services,37286,6170643
3938,kerala,2018,3,Others,53241,36557326
3939,kerala,2018,4,Peer-to-peer payments,2073960,6959805154
3940,kerala,2018,4,Recharge & bill payments,1679897,351296525
3941,kerala,2018,4,Merchant payments,417114,378857199
3942,kerala,2018,4,Financial Services,75084,10063656
3943,kerala,2018,4,Others,64599,47338700
3944,kerala,2018,1,Recharge & bill payments,988774,157311821
3945,kerala,2018,1,Peer-to-peer payments,600205,2107288314
3946,kerala,2018,1,Merchant payments,72164,82919383
3947,kerala,2018,1,Financial Services,40170,7957491
3948,kerala,2018,1,Others,70067,47197742
3949,kerala,2018,2,Recharge & bill payments,1230869,248080143
3950,kerala,2018,2,Peer-to-peer payments,848291,3436199589
3951,kerala,2018,2,Merchant payments,131217,144501582
3952,kerala,2018,2,Financial Services,41100,12355589
